FID,Tid,Hazard,Con_pop,CBRA,County
17281,17281,0.0,1224.01577663,3145.0,2
17282,17282,0.0,923.545190811,393.0,2
17283,17283,0.0,966.791130066,363.9999999999999,2
17284,17284,0.0,834.521596909,0.0,2
17285,17285,0.0,954.857177734,0.0,2
17286,17286,0.0,1088.30138969,0.0,2
17287,17287,0.0,1085.51391125,1496.0,2
17288,17288,0.0,481.311707497,0.0,2
17289,17289,0.0,20.9239864349,0.0,2
17290,17290,0.0,504.495429039,0.0,2
17291,17291,0.0,811.435571671,0.0,2
17292,17292,0.0,975.562616348,7140.000000000002,2
17293,17293,0.0,878.344736099,5811.0,2
17294,17294,0.0,385.893416405,107.0,2
17295,17295,0.0,884.456261635,141.0,2
17296,17296,0.0,864.257621765,456.0,2
17297,17297,0.0,1154.75271988,11890.0,2
17298,17298,0.0,1255.70813084,3980.0,2
17299,17299,0.0,867.887308121,0.0,2
17300,17300,0.0,809.763169765,0.0,2
17301,17301,0.0,878.818789482,3293.0,2
17302,17302,0.0,580.666534901,0.0,2
17303,17303,0.0,166.511536121,0.0,2
17304,17304,0.0,0.0,0.0,2
17305,17305,0.0,0.0,0.0,9
17306,17306,0.0,35.1188702583,0.0,9
17307,17307,0.0,348.284907341,5714.0,9
17308,17308,0.0,1334.62802505,32646.00000000001,9
17309,17309,0.0,1207.14337635,32761.0,9
17310,17310,0.0,1060.96022034,6299.000000000001,9
17311,17311,0.0,538.799016476,101.0,9
17312,17312,0.0,337.942378521,0.0,9
17313,17313,0.0,324.105494499,134.0,9
17314,17314,0.0,46.5240488052,6030.0,9
17315,17315,0.0,17.450138092,2696.0,9
17316,17316,0.0,553.277445316,1771.0,9
17317,17317,0.0,685.317941666,4543.000000000001,9
17318,17318,0.0,134.223613262,0.0,9
17319,17319,0.0,357.803971291,1551.0,9
17320,17320,0.0,263.03098011,1157.0,9
17321,17321,0.0,470.454405785,11577.0,9
17322,17322,0.0,340.14584589,2621.0,9
17323,17323,0.0,136.542443275,10.0,9
17324,17324,0.0,394.627295494,4555.0,9
17325,17325,0.0,87.55809021,2159.0,9
17326,17326,0.0,12.0357265472,0.0,9
17327,17327,0.0,42.3760614395,0.0,9
17328,17328,0.0,64.3621382713,36.0,9
17329,17329,0.0,0.0,0.0,9
17330,17330,0.0,0.0,0.0,9
17331,17331,0.0,13.2663264275,575.0,9
17332,17332,0.0,62.186478138,5292.000000000001,9
17333,17333,0.0,46.6016659737,0.0,9
17334,17334,0.0,51.6174807549,41.0,9
17335,17335,0.0,68.869081974,2827.0,9
17336,17336,0.0,72.6283769608,1433.0,9
17337,17337,0.0,0.0,0.0,9
17338,17338,0.0,16.5427670479,86.0,9
17339,17339,0.0,396.707698822,28146.0,9
17340,17340,0.0,202.49950695,10721.0,9
17341,17341,0.0,5.74328327179,0.0,9
17342,17342,0.0,78.1547675133,0.0,9
17343,17343,0.0,10.348323822,0.0,9
17344,17344,0.0,0.0,0.0,9
17345,17345,0.0,0.0,0.0,9
17346,17346,0.0,65.2377638817,0.0,9
17347,17347,0.0,306.938563347,0.0,9
17348,-2,0.0,211.583163261,0.0,0
17349,-2,0.0,0.0,0.0,0
17350,-2,0.0,290.849960327,8431.0,0
17351,-2,0.0,481.791749954,11738.0,0
17352,-2,0.0,188.494102478,0.0,0
17353,-2,0.0,388.580282211,0.0,0
17354,-2,0.0,293.60183239,0.0,0
17355,-2,0.0,372.570985794,0.0,0
17356,-2,0.0,391.854375839,0.0,0
17357,-2,0.0,94.7495250702,0.0,0
17358,-2,0.0,148.287691116,0.0,0
17359,-2,0.0,56.2421760559,0.0,0
17360,-2,0.0,143.339774132,0.0,0
17361,-2,0.0,354.11656189,200.9999999999999,0
17362,-2,0.0,558.96074295,1544.0,0
17363,-2,0.0,1953.78464127,62659.00000000001,0
17364,-2,0.0,1355.68092728,25198.0,0
17365,-2,0.0,542.963709831,18733.0,0
17366,-2,0.0,474.124591827,5888.0,0
17367,-2,0.0,480.1188097,30703.0,0
17368,-2,0.0,0.0,0.0,0
17369,-2,0.0,0.0,0.0,0
17370,-2,0.0,10.2422771454,0.0,0
17371,-2,0.0,10.333697319,0.0,0
17372,-2,0.0,333.854696274,1473.0,0
17373,-2,0.0,641.288582802,15674.0,0
17374,-2,0.0,1238.38425255,9270.0,0
17375,-2,0.0,275.689840317,2790.0,0
17376,-2,0.0,1372.12093544,41009.0,0
17377,-2,0.0,753.266480446,21980.0,0
17378,-2,0.0,49.8790340424,5688.0,0
17379,-2,0.0,75.9201345444,1994.0,0
17380,-2,0.0,569.332547188,8384.0,0
17381,-2,0.0,947.985055923,37985.99999999999,0
17382,-2,0.0,2124.43788147,52318.99999999999,0
17383,-2,0.0,1477.32942677,48881.0,0
17384,-2,0.0,958.566069603,19343.0,0
17385,-2,0.0,1700.33837795,18437.0,0
17386,-2,0.0,1573.01908875,25785.0,0
17387,-2,0.0,1360.1201725,44020.99999999999,0
17388,-2,0.0,1104.20954943,18727.0,0
17389,-2,0.0,568.527004242,349.0000000000001,0
17390,-2,0.0,723.459998131,19573.0,0
17391,-2,0.0,526.01597023,585.0,0
17392,-2,0.0,279.363749504,413.0,0
17393,-2,0.0,336.823376179,3859.0,0
17394,-2,0.0,252.9908638,17539.0,0
17395,-2,0.0,88.7812972069,11303.0,0
17396,-2,0.0,178.286026001,2214.0,0
17397,-2,0.0,43.9328341484,1346.0,0
17398,-2,0.0,471.61903429,4617.0,0
17399,-2,0.0,472.527267933,20529.0,0
17400,-2,0.0,21.4862093925,3518.0,0
17401,-2,0.0,0.0,0.0,0
17402,-2,0.0,443.097852707,19684.0,0
17403,-2,0.0,193.749027252,137.0,0
17404,-2,0.0,287.575761318,7.0,0
17405,-2,0.0,294.863769054,4056.000000000001,0
17406,-2,0.0,439.961000919,8854.0,0
17407,-2,0.0,367.493262768,1069.0,0
17408,-2,0.0,552.611132622,5330.0,0
17409,-2,0.0,609.642208576,12501.0,0
17410,-2,0.0,988.744676113,20907.0,0
17411,-2,0.0,1009.8089118,34975.0,0
17412,-2,0.0,487.929509163,5399.999999999999,0
17413,-2,0.0,449.716286182,1105.0,0
17414,-2,0.0,292.113718987,1816.0,0
17415,-2,0.0,467.449001789,22.0,0
17416,-2,0.0,584.020220757,1349.0,0
17417,-2,0.0,481.476947784,15137.0,0
17418,-2,0.0,270.033699512,77.99999999999999,0
17419,-2,0.0,113.111909389,0.0,0
17420,-2,0.0,30.0378389359,0.0,0
17421,-2,0.0,8.2365295887,0.0,0
17422,-2,0.0,24.4967107773,0.0,0
17423,-2,0.0,266.166219711,0.0,0
17424,-2,0.0,95.191467762,0.0,0
17425,-2,0.0,271.73087883,404.0,0
17426,-2,0.0,188.112007141,2128.0,0
17427,-2,0.0,93.8587868214,2855.0,0
17428,-2,0.0,28.8528866768,0.0,0
17429,-2,0.0,397.600116968,11557.0,0
17430,-2,0.0,599.974698544,40447.0,0
17431,-2,0.0,461.660358429,20272.0,0
17432,-2,0.0,256.010243654,5997.999999999999,0
17433,-2,0.0,358.10901022,22657.0,0
17434,-2,0.0,207.51818037,2606.0,0
17435,-2,0.0,361.950293541,24873.0,0
17436,-2,0.0,236.590774775,156.0,0
17437,-2,0.0,286.300034761,2083.0,0
17438,-2,0.0,296.750827551,5285.0,0
17439,-2,0.0,380.933539867,7896.999999999999,0
17440,-2,0.0,383.745551348,3003.0,0
17441,-2,0.0,56.5512881279,137.0,0
17442,-2,0.0,313.495755911,8674.0,0
17443,-2,0.0,372.224088669,8811.0,0
17444,-2,0.0,324.947053909,1545.0,0
17445,17445,0.0,278.327222824,1060.0,12
17446,17446,0.0,134.036418915,0.0,12
17447,17447,0.0,16.625161171,0.0,12
17448,17448,0.0,482.119842529,1991.0,12
17449,17449,1.0,418.085794449,0.0,12
17450,17450,0.0,449.803344488,595.0,12
17451,17451,0.0,450.320607424,4153.0,12
17452,17452,0.0,467.078288555,10416.0,12
17453,17453,0.0,620.806731701,32726.0,12
17454,17454,0.0,491.295120716,7631.000000000001,12
17455,17455,1.0,999.126854897,17041.0,7
17456,17456,1.0,1776.2506876,33697.0,5
17457,17457,0.0,1614.7683115,52518.0,5
17458,17458,0.0,1216.0355711,30818.0,5
17459,17459,0.0,255.83908844,6039.0,5
17460,17460,0.0,689.186897278,26191.0,5
17461,17461,1.0,710.919686317,21611.0,5
17462,17462,1.0,892.289306641,2244.0,5
17463,17463,0.0,1815.10834503,10992.0,7
17464,17464,0.0,1999.7935009,2216.0,7
17465,17465,0.0,1764.67821217,19383.0,7
17466,17466,0.0,1857.66381645,8875.999999999998,7
17467,17467,0.0,1918.74477863,20592.0,5
17468,17468,0.0,1721.96394348,18998.0,5
17469,17469,0.0,2255.8611021,26036.0,5
17470,17470,1.0,3011.8948822,21133.0,5
17471,17471,1.0,2249.19151306,29065.0,5
17472,17472,0.0,3482.02552223,27553.0,5
17473,17473,0.0,4217.3408699,37635.00000000001,5
17474,17474,0.0,1277.47193146,17514.0,5
17475,17475,0.0,4203.29516792,26003.0,5
17476,17476,0.0,5269.43456841,32272.0,5
17477,17477,0.0,4503.36591339,39898.0,5
17478,17478,0.0,5828.11660767,59975.99999999999,5
17479,17479,0.0,5912.65846252,33504.0,5
17480,17480,0.0,5937.89458847,54488.99999999999,5
17481,17481,0.0,1961.34259033,20023.0,5
17482,17482,0.0,1389.70238495,18339.0,5
17483,17483,0.0,420.685400963,4656.0,1
17484,17484,0.0,0.0,0.0,1
17485,17485,0.0,280.131275177,474.9999999999999,1
17486,17486,0.0,416.585938454,3233.0,1
17487,17487,0.0,920.70520401,2135.0,1
17488,17488,0.0,1072.43035316,739.0000000000002,1
17489,17489,0.0,806.183830261,0.0,1
17490,17490,0.0,969.751381397,388.0,1
17491,17491,0.0,1099.02523804,6375.0,1
17492,17492,0.0,1532.13498306,3978.0,1
17493,17493,0.0,2805.92171097,21641.0,1
17494,17494,0.0,1649.3429184,13121.0,1
17495,17495,0.0,1117.71462345,77.99999999999999,2
17496,17496,0.0,821.177630424,0.0,2
17497,17497,0.0,810.070878029,3.0,2
17498,17498,0.0,1228.49851418,3123.0,2
17499,17499,0.0,1506.22993183,4450.0,2
17500,17500,0.0,1960.40742874,3368.0,2
17501,17501,0.0,1500.21385765,88.0,2
17502,17502,0.0,1225.86322117,3772.0,2
17503,17503,0.0,1178.74661732,1405.0,2
17504,17504,0.0,1034.03139496,340.9999999999999,2
17505,17505,0.0,1238.26329517,5081.0,2
17506,17506,0.0,1456.61853886,2821.0,2
17507,17507,0.0,1301.53529167,14373.0,2
17508,17508,0.0,293.045573235,52.00000000000001,2
17509,17509,0.0,364.292987823,830.9999999999998,2
17510,17510,0.0,980.485671997,7255.999999999999,2
17511,17511,0.0,548.489853859,1784.0,2
17512,17512,0.0,517.369503021,24.0,2
17513,17513,0.0,569.98889637,1469.0,2
17514,17514,0.0,726.993734837,4054.0,2
17515,17515,0.0,415.734443665,907.0,2
17516,17516,0.0,1234.14653969,9227.0,2
17517,17517,0.0,931.817213058,1863.0,2
17518,17518,0.0,643.218344212,0.0,2
17519,17519,0.0,329.769406796,47.99999999999999,2
17520,17520,0.0,690.825599194,35.00000000000001,2
17521,17521,0.0,701.408842087,1134.0,2
17522,17522,0.0,489.376099586,0.0,2
17523,17523,0.0,525.403870583,15519.0,9
17524,17524,0.0,145.287566185,318.0,9
17525,17525,0.0,68.7737898827,0.0,9
17526,17526,0.0,117.207035542,1763.0,9
17527,17527,0.0,739.646036625,30027.0,9
17528,17528,0.0,285.753295898,7315.000000000001,9
17529,17529,0.0,431.834700584,10920.0,9
17530,17530,0.0,1124.46453667,35393.99999999999,9
17531,17531,0.0,535.937892914,1103.0,9
17532,17532,0.0,337.75447464,680.0,9
17533,17533,0.0,345.8442626,2740.0,9
17534,17534,0.0,407.411921501,241.0,9
17535,17535,0.0,1154.59010029,18794.0,9
17536,17536,0.0,1474.2410574,43349.0,9
17537,17537,0.0,947.295049667,4968.0,9
17538,17538,0.0,263.115908146,185.0,9
17539,17539,0.0,332.267170429,2160.0,9
17540,17540,0.0,562.570801258,571.0,9
17541,17541,0.0,869.409850597,13744.0,9
17542,17542,0.0,665.076701641,2309.0,9
17543,17543,0.0,206.826271534,0.0,9
17544,17544,0.0,600.012987137,20.0,9
17545,17545,0.0,182.295894623,0.0,9
17546,17546,0.0,132.720921516,16.0,9
17547,17547,0.0,74.640355587,301.0,9
17548,17548,0.0,42.2256784439,32.00000000000001,9
17549,17549,0.0,35.8290944099,190.0,9
17550,17550,0.0,4.42620229721,0.0,9
17551,17551,0.0,17.5625371933,1179.0,9
17552,17552,0.0,180.065042973,22115.0,9
17553,17553,0.0,111.7900033,7541.999999999999,9
17554,17554,0.0,0.0,0.0,9
17555,17555,0.0,180.876528263,12831.0,9
17556,17556,0.0,622.330449104,42352.00000000001,9
17557,17557,0.0,7.19736289978,74.0,9
17558,17558,0.0,0.0,0.0,9
17559,17559,0.0,34.9514007568,0.0,9
17560,17560,0.0,114.051955223,0.0,9
17561,17561,0.0,4.91331386566,0.0,9
17562,17562,0.0,136.278360844,488.0,9
17563,17563,0.0,68.0378828049,1912.0,9
17564,17564,0.0,159.875337124,0.0,9
17565,17565,0.0,139.708332062,0.0,9
17566,17566,0.0,174.004282951,90.0,9
17567,17567,0.0,453.487561226,0.0,9
17568,-2,0.0,540.621193886,1468.0,0
17569,-2,0.0,362.4327631,0.0,0
17570,-2,0.0,316.543190002,0.0,0
17571,-2,0.0,799.182250977,200.0,0
17572,-2,0.0,999.702020645,6133.999999999999,0
17573,-2,0.0,1541.42548847,1644.0,0
17574,-2,0.0,1312.37577629,27780.00000000001,0
17575,-2,0.0,975.610784531,37.0,0
17576,-2,0.0,511.973822594,0.0,0
17577,-2,0.0,355.969508171,0.0,0
17578,-2,0.0,412.903800964,0.0,0
17579,-2,0.0,393.557047844,3566.0,0
17580,-2,0.0,258.46925354,4511.000000000001,0
17581,-2,0.0,1065.50078011,29550.0,0
17582,-2,0.0,832.536346436,9320.0,0
17583,-2,0.0,854.755498886,19389.0,0
17584,-2,0.0,515.164944649,28437.0,0
17585,-2,0.0,1222.30121899,52052.0,0
17586,-2,0.0,204.458353043,17492.0,0
17587,-2,0.0,185.767324448,6524.0,0
17588,-2,0.0,60.3309621811,7374.999999999999,0
17589,-2,0.0,565.314220428,18651.0,0
17590,-2,0.0,398.106355667,17766.0,0
17591,-2,0.0,0.0,1634.0,0
17592,-2,0.0,134.662467003,10605.0,0
17593,-2,0.0,440.717077255,13188.0,0
17594,-2,0.0,1821.12010193,36639.00000000001,0
17595,-2,0.0,973.651283264,11216.0,0
17596,-2,0.0,577.78126049,4872.999999999999,0
17597,-2,0.0,1970.96603775,51446.0,0
17598,-2,0.0,1374.70049286,30527.99999999999,0
17599,-2,0.0,1774.83507156,29725.0,0
17600,-2,0.0,1081.04179573,14274.0,0
17601,-2,0.0,663.238400459,7285.0,0
17602,-2,0.0,1182.82906342,3718.0,0
17603,-2,0.0,1118.1602397,12452.0,0
17604,-2,0.0,636.399267197,22699.0,0
17605,-2,0.0,853.424035549,5231.0,0
17606,-2,0.0,952.582318306,16148.0,0
17607,-2,0.0,779.685831547,1534.0,0
17608,-2,0.0,536.4934268,0.0,0
17609,-2,0.0,502.884652615,3192.0,0
17610,-2,0.0,537.971549511,11218.0,0
17611,-2,0.0,505.50466013,7199.000000000001,0
17612,-2,0.0,421.683397293,637.0,0
17613,-2,0.0,418.033510685,2979.000000000001,0
17614,-2,0.0,18.9735236168,660.0,0
17615,-2,0.0,8.57685613632,206.0,0
17616,-2,0.0,121.418151855,0.0,0
17617,-2,0.0,46.1632351875,201.0,0
17618,-2,0.0,87.4410786629,470.0,0
17619,-2,0.0,335.399860382,11195.0,0
17620,-2,0.0,162.740170956,7513.0,0
17621,-2,0.0,0.0,4130.0,0
17622,-2,0.0,279.471190453,2951.0,0
17623,-2,0.0,539.968104839,13574.0,0
17624,-2,0.0,383.61789155,4253.0,0
17625,-2,0.0,220.748085976,595.0,0
17626,-2,0.0,155.878840446,0.0,0
17627,-2,0.0,436.052770138,8074.0,0
17628,-2,0.0,614.820713043,1675.0,0
17629,-2,0.0,357.462247849,2024.0,0
17630,-2,0.0,511.947354317,2251.0,0
17631,-2,0.0,568.074117184,6379.0,0
17632,-2,0.0,605.666008949,8058.0,0
17633,-2,0.0,521.738538742,7238.0,0
17634,-2,0.0,514.959177017,0.0,0
17635,-2,0.0,632.611085892,3378.0,0
17636,-2,0.0,870.08601141,19280.0,0
17637,-2,0.0,871.134452343,18153.0,0
17638,-2,0.0,759.057951927,3669.0,0
17639,-2,0.0,590.557714462,5605.0,0
17640,-2,0.0,365.691205025,799.0000000000002,0
17641,-2,0.0,513.864583492,4565.000000000001,0
17642,-2,0.0,149.388452053,0.0,0
17643,-2,0.0,262.25673008,0.0,0
17644,-2,0.0,48.7856044769,0.0,0
17645,-2,0.0,312.046030283,2346.0,0
17646,-2,0.0,254.306017637,83.0,0
17647,-2,0.0,266.33921814,8204.0,0
17648,-2,0.0,329.98364377,8381.999999999998,0
17649,-2,0.0,375.858124971,10592.0,0
17650,-2,0.0,250.391659975,103.0,0
17651,-2,0.0,143.115120411,898.9999999999999,0
17652,-2,0.0,345.793117285,453.0000000000002,0
17653,-2,0.0,353.978857517,1771.0,0
17654,-2,0.0,108.783456326,149.0,0
17655,-2,0.0,365.180583239,14295.0,0
17656,-2,0.0,234.187047243,0.0,0
17657,-2,0.0,238.540947437,7872.0,0
17658,-2,0.0,279.99921608,480.9999999999999,0
17659,-2,0.0,280.444739342,12987.0,0
17660,-2,0.0,319.14848876,70.0,0
17661,-2,0.0,364.921817064,10532.0,0
17662,-2,0.0,260.969173908,5634.0,0
17663,-2,0.0,355.284708977,190.0,0
17664,-2,0.0,317.883400917,3122.0,0
17665,-2,0.0,246.276100636,1969.0,0
17666,-2,0.0,414.054663181,0.0,0
17667,17667,0.0,347.319347858,0.0,12
17668,17668,0.0,445.192922592,0.0,12
17669,17669,0.0,396.942450285,1151.0,12
17670,17670,0.0,383.544365644,622.0,12
17671,17671,0.0,393.713959932,0.0,12
17672,17672,0.0,380.848166704,505.0,12
17673,17673,0.0,607.269993067,6018.0,12
17674,17674,0.0,461.143778563,6809.0,12
17675,17675,0.0,1054.85547876,9946.0,12
17676,17676,0.0,1333.17734051,15317.0,7
17677,17677,0.0,2091.9650898,49227.0,5
17678,17678,1.0,2945.22048855,11093.0,5
17679,17679,1.0,1751.58460426,28381.0,5
17680,17680,1.0,1368.89728165,9974.0,7
17681,17681,0.0,917.662554741,7187.000000000001,7
17682,17682,1.0,787.549126148,2927.0,7
17683,17683,0.0,1616.59632397,8250.0,7
17684,17684,0.0,1999.83696938,8815.0,7
17685,17685,0.0,1799.8840456,15296.0,7
17686,17686,0.0,1653.48668194,14202.0,7
17687,17687,0.0,1437.9870472,19661.0,5
17688,17688,0.0,2091.32769775,36615.0,5
17689,17689,0.0,2978.66943741,30998.99999999999,5
17690,17690,1.0,3633.48221397,31570.0,5
17691,17691,1.0,2311.50205803,34261.00000000001,5
17692,17692,0.0,3705.03777313,26413.0,5
17693,17693,0.0,6853.50930786,51433.0,5
17694,17694,0.0,4107.67711639,23621.0,5
17695,17695,0.0,5705.43814087,27391.0,5
17696,17696,0.0,8248.84338379,40018.0,5
17697,17697,0.0,6674.70215607,42892.0,5
17698,17698,0.0,4046.89713669,35736.00000000001,5
17699,17699,0.0,4153.13755417,25514.0,1
17700,17700,0.0,4354.63710022,20055.0,1
17701,17701,0.0,3762.72597504,27197.0,1
17702,17702,0.0,243.034297943,5664.0,1
17703,17703,0.0,348.009454727,616.0,1
17704,17704,0.0,1282.18602753,2161.0,1
17705,17705,0.0,1333.52892113,13787.0,1
17706,17706,0.0,1431.5039711,4557.0,1
17707,17707,0.0,2304.00493622,15449.0,1
17708,17708,0.0,2000.80961323,10959.0,1
17709,17709,0.0,1454.84811306,12840.0,1
17710,17710,0.0,1621.80667782,14645.0,1
17711,17711,0.0,1430.02417755,2073.0,1
17712,17712,0.0,1589.20905209,4466.0,1
17713,17713,0.0,2932.46613884,10284.0,1
17714,17714,0.0,1905.5360136,14728.0,2
17715,17715,0.0,1171.46796227,8933.0,2
17716,17716,0.0,1127.9369359,10688.0,2
17717,17717,0.0,833.686175346,2589.0,2
17718,17718,0.0,1108.14175415,10201.0,2
17719,17719,0.0,1319.1459713,954.9999999999999,2
17720,17720,0.0,1750.74237251,2655.0,2
17721,17721,0.0,1530.46691799,1529.0,2
17722,17722,0.0,1414.14986515,3779.0,2
17723,17723,0.0,1132.01013088,107.0,2
17724,17724,0.0,1101.3306284,1791.0,2
17725,17725,0.0,1321.1198597,10855.0,2
17726,17726,0.0,1300.53997231,1538.0,2
17727,17727,0.0,844.728748322,0.0,2
17728,17728,0.0,571.06472683,18.0,2
17729,17729,0.0,1118.23664856,8975.0,2
17730,17730,0.0,1655.37536335,21313.0,2
17731,17731,0.0,2034.071805,11075.0,2
17732,17732,0.0,1673.49736786,24176.0,2
17733,17733,0.0,1408.08869267,7131.0,2
17734,17734,0.0,904.502856255,2110.0,2
17735,17735,0.0,1075.98919773,15691.0,2
17736,17736,0.0,433.923079014,95.0,2
17737,17737,0.0,418.309838295,0.0,2
17738,17738,0.0,660.546404362,142.0,2
17739,17739,0.0,817.442891598,3267.000000000001,2
17740,17740,0.0,640.060417175,449.0000000000001,2
17741,17741,0.0,615.356314659,7305.0,2
17742,17742,0.0,614.058410168,970.9999999999999,2
17743,17743,0.0,548.386208057,0.0,2
17744,17744,0.0,368.858893394,524.0,2
17745,17745,0.0,148.583221912,215.0,9
17746,17746,0.0,448.538252354,18790.99999999999,9
17747,17747,0.0,575.115571022,15587.0,9
17748,17748,0.0,384.662896156,6817.0,9
17749,17749,0.0,269.649061203,4518.0,9
17750,17750,0.0,457.229887962,6864.999999999999,9
17751,17751,0.0,1027.19366264,5203.0,9
17752,17752,0.0,962.40020752,59730.0,9
17753,17753,0.0,753.964844227,11291.0,9
17754,17754,0.0,939.57376194,23093.0,9
17755,17755,0.0,1131.13251686,29708.0,9
17756,17756,0.0,1740.34342384,36877.99999999999,9
17757,17757,0.0,1309.99804211,9071.0,9
17758,17758,0.0,740.488948345,840.0,9
17759,17759,0.0,652.788312912,4378.0,9
17760,17760,0.0,810.777709961,15983.0,9
17761,17761,0.0,773.203516006,3352.0,9
17762,17762,0.0,614.946215153,775.0,9
17763,17763,0.0,601.117292881,0.0,9
17764,17764,0.0,887.216905594,3497.0,9
17765,17765,0.0,700.548492908,4097.0,9
17766,17766,0.0,229.679766178,4330.0,9
17767,17767,0.0,5.58278560638,0.0,9
17768,17768,0.0,0.0,0.0,9
17769,17769,0.0,0.0,0.0,9
17770,17770,0.0,0.0,0.0,9
17771,17771,0.0,4.61279296875,83.0,9
17772,17772,0.0,38.7048163414,2137.0,9
17773,17773,0.0,44.4708275795,518.0,9
17774,17774,0.0,34.1626815796,95.00000000000001,9
17775,17775,0.0,161.076974392,410.0000000000001,9
17776,17776,0.0,328.605994701,1930.0,9
17777,17777,0.0,330.617598057,41.0,9
17778,17778,0.0,751.199670792,2106.0,9
17779,17779,0.0,227.046692848,0.0,9
17780,17780,0.0,122.035919189,0.0,9
17781,17781,0.0,0.0,0.0,9
17782,17782,0.0,21.1578698158,0.0,9
17783,17783,0.0,11.011510849,0.0,9
17784,17784,0.0,60.896176815,35.00000000000001,9
17785,17785,0.0,657.360032082,143.0,9
17786,17786,0.0,296.721614838,6072.0,9
17787,17787,0.0,470.550369263,10.0,9
17788,-2,0.0,1190.91928291,3009.0,0
17789,-2,0.0,1419.10978603,31005.0,0
17790,-2,0.0,1071.75569153,520.0,0
17791,-2,0.0,1459.33394527,692.0,0
17792,-2,0.0,1900.36882591,15965.0,0
17793,-2,0.0,1809.54177094,1382.0,0
17794,-2,0.0,1424.14831161,22.0,0
17795,-2,0.0,1862.61790657,19594.0,0
17796,-2,0.0,1982.93179989,22339.0,0
17797,-2,0.0,1667.39767933,11772.0,0
17798,-2,0.0,1965.27621269,31312.0,0
17799,-2,0.0,893.63150692,10822.0,0
17800,-2,0.0,244.223808289,897.0,0
17801,-2,0.0,253.712503433,4609.0,0
17802,-2,0.0,344.369558334,11042.0,0
17803,-2,0.0,630.23664856,21128.0,0
17804,-2,0.0,40.8827676773,10024.0,0
17805,-2,0.0,463.823986053,19089.0,0
17806,-2,0.0,680.721252441,19209.0,0
17807,-2,0.0,306.129169464,7104.0,0
17808,-2,0.0,658.367916107,13447.0,0
17809,-2,0.0,694.022711754,27256.0,0
17810,-2,0.0,266.300391197,8224.000000000002,0
17811,-2,0.0,142.577131271,2664.0,0
17812,-2,0.0,146.306222916,1701.0,0
17813,-2,0.0,963.938871384,14542.0,0
17814,-2,0.0,1923.21118546,21772.0,0
17815,-2,0.0,829.989851952,10105.0,0
17816,-2,0.0,2566.24698257,15843.0,0
17817,-2,0.0,1470.36117172,18330.0,0
17818,-2,0.0,4696.24801064,23012.0,0
17819,-2,0.0,4331.46559525,36546.0,0
17820,-2,0.0,5257.49966812,27721.0,0
17821,-2,0.0,385.587985039,3430.0,0
17822,-2,0.0,1114.11336994,22037.0,0
17823,-2,0.0,1001.90524864,9189.0,0
17824,-2,0.0,677.129444599,21232.0,0
17825,-2,0.0,387.209611416,2996.0,0
17826,-2,0.0,677.788599968,14234.0,0
17827,-2,0.0,543.761427879,6237.000000000001,0
17828,-2,0.0,975.081290722,15943.0,0
17829,-2,0.0,831.035591602,28544.0,0
17830,-2,0.0,532.926477909,435.0,0
17831,-2,0.0,490.603024006,17974.0,0
17832,-2,0.0,409.903678417,0.0,0
17833,-2,0.0,504.966958523,16228.0,0
17834,-2,0.0,358.487079144,2896.0,0
17835,-2,0.0,157.434680939,0.0,0
17836,-2,0.0,176.206475258,1984.0,0
17837,-2,0.0,429.354488373,17352.0,0
17838,-2,0.0,240.723894119,4406.0,0
17839,-2,0.0,22.3274087906,537.0,0
17840,-2,0.0,317.581094265,9127.0,0
17841,-2,0.0,115.732357502,1441.0,0
17842,-2,0.0,91.8097343445,269.0,0
17843,-2,0.0,208.956588745,2724.0,0
17844,-2,0.0,254.000927687,1563.0,0
17845,-2,0.0,261.001806974,6894.000000000001,0
17846,-2,0.0,29.9435150623,0.0,0
17847,-2,0.0,321.524322033,1003.0,0
17848,-2,0.0,404.709006071,4787.000000000001,0
17849,-2,0.0,404.356606007,17066.0,0
17850,-2,0.0,447.297657013,1057.0,0
17851,-2,0.0,0.0,555.0,0
17852,-2,0.0,383.581891537,1065.0,0
17853,-2,0.0,251.47177124,1.0,0
17854,-2,0.0,189.463269711,2449.0,0
17855,-2,0.0,366.99368763,5642.000000000002,0
17856,-2,0.0,105.723049641,0.0,0
17857,-2,0.0,68.2232451439,126.0,0
17858,-2,0.0,304.91322279,73.0,0
17859,-2,0.0,253.566804886,7815.000000000001,0
17860,-2,0.0,467.840947151,513.0,0
17861,-2,0.0,384.221996784,4121.0,0
17862,-2,0.0,374.409049034,7234.0,0
17863,-2,0.0,450.552000999,9058.0,0
17864,-2,0.0,147.368001938,320.9999999999999,0
17865,-2,0.0,431.330133915,3784.0,0
17866,-2,0.0,244.925825596,329.0,0
17867,-2,0.0,351.396740913,18836.0,0
17868,-2,0.0,336.903279066,11275.0,0
17869,-2,0.0,116.254169226,435.9999999999999,0
17870,-2,0.0,94.8989064693,298.0,0
17871,-2,0.0,392.225538015,9571.0,0
17872,-2,0.0,509.741819859,25022.0,0
17873,-2,0.0,459.793227196,25136.0,0
17874,-2,0.0,268.176743507,3055.0,0
17875,-2,0.0,324.23276782,4793.0,0
17876,-2,0.0,402.384379625,32890.0,0
17877,-2,0.0,111.710699797,118.0,0
17878,-2,0.0,213.549836636,1473.0,0
17879,-2,0.0,196.092836857,2823.0,0
