Tid,Supply-demand relationship
3755,balance
3756,balance
3757,balance
3758,balance
3759,balance
3760,balance
3761,balance
3762,balance
3763,balance
3764,balance
3765,balance
3766,balance
3767,balance
3768,balance
3769,balance
3770,balance
3771,balance
3772,balance
3773,balance
3774,balance
3775,balance
3776,balance
3777,balance
3778,balance
3779,balance
3780,balance
3781,balance
3782,balance
3893,balance
3894,balance
3895,balance
3896,balance
3897,balance
3898,balance
3899,balance
3900,balance
3901,balance
3902,balance
3903,balance
3904,balance
3905,balance
3906,balance
3907,balance
3908,balance
3909,balance
3910,balance
3911,balance
3912,balance
3913,balance
3914,balance
3915,balance
3916,balance
3917,balance
3918,balance
3919,balance
3920,balance
3921,balance
3922,balance
3923,balance
3924,balance
3925,balance
3926,balance
3927,balance
3928,balance
3929,balance
3930,balance
3931,balance
3932,balance
3933,deficit
3934,deficit
3935,balance
3936,balance
3937,balance
3938,balance
3939,balance
3940,balance
3941,balance
3942,balance
3943,balance
3944,balance
3945,balance
3946,balance
3947,balance
3948,balance
3949,balance
3950,balance
3951,balance
3963,balance
3964,balance
3965,deficit
3966,balance
3967,balance
3968,balance
3969,balance
3970,balance
3971,balance
3972,balance
3973,balance
3974,balance
3975,balance
3976,balance
3977,balance
3978,balance
3979,balance
3980,balance
3981,balance
3982,balance
3983,balance
3984,balance
3985,balance
3986,balance
3987,balance
3988,balance
3989,balance
3990,balance
3991,balance
3992,balance
3993,balance
3994,balance
3995,balance
3996,balance
3997,balance
3998,balance
3999,balance
4000,balance
4001,balance
4002,balance
4114,balance
4115,balance
4116,balance
4117,balance
4118,balance
4119,balance
4120,balance
4121,balance
4122,balance
4123,balance
4124,balance
4125,balance
4126,balance
4127,balance
4128,balance
4129,balance
4130,balance
4131,balance
4132,balance
4133,balance
4134,balance
4135,balance
4136,balance
4137,balance
4138,balance
4139,balance
4140,balance
4141,balance
4142,balance
4143,balance
4144,balance
4145,balance
4146,balance
4147,balance
4148,balance
4149,balance
4150,balance
4151,balance
4152,balance
4153,balance
4154,balance
4155,balance
4156,balance
4157,balance
4158,balance
4159,balance
4160,balance
4161,balance
4162,balance
4163,balance
4164,balance
4165,balance
4166,balance
4167,balance
4168,balance
4169,balance
4170,balance
4171,balance
4182,balance
4183,balance
4184,deficit
4185,deficit
4186,balance
4187,balance
4188,balance
4189,balance
4190,balance
4191,balance
4192,balance
4193,balance
4194,balance
4195,balance
4196,balance
4197,balance
4198,balance
4199,balance
4200,balance
4201,balance
4202,balance
4203,balance
4204,balance
4205,balance
4206,balance
