Tid,Supply-demand relationship
2688,surplus
2689,balance
2690,balance
2691,balance
2692,balance
2698,balance
2699,balance
2700,balance
2701,balance
2702,balance
2703,balance
2704,balance
2705,balance
2706,balance
2707,balance
2708,balance
2709,balance
2710,balance
2711,balance
2712,surplus
2713,balance
2714,balance
2715,balance
2716,balance
2717,balance
2718,surplus
2719,balance
2720,balance
2721,surplus
2722,balance
2723,balance
2724,surplus
2725,surplus
2726,surplus
2727,balance
2728,surplus
2729,surplus
2730,balance
2731,balance
2732,balance
2733,balance
2734,surplus
2735,balance
2736,balance
2737,balance
2738,balance
2739,balance
2740,balance
2741,balance
2742,surplus
2743,deficit
2744,deficit
2745,balance
2746,balance
2747,deficit
2748,surplus
2749,surplus
2750,balance
2751,surplus
2752,balance
2753,balance
2754,balance
2755,balance
2756,balance
2757,balance
2758,balance
2759,balance
2760,balance
2761,balance
2762,balance
2763,balance
2805,balance
2806,balance
2807,balance
2808,balance
2809,balance
2810,balance
2811,balance
2812,balance
2813,balance
2814,balance
2815,balance
2816,balance
2817,balance
2818,balance
2819,balance
2820,balance
2821,balance
2822,balance
2823,balance
2824,surplus
2825,balance
2826,balance
2827,balance
2828,balance
2829,balance
2830,balance
2831,balance
2832,balance
2833,balance
2834,balance
2835,surplus
2836,balance
2837,balance
2838,surplus
2839,balance
2840,surplus
2841,balance
2842,balance
2843,balance
2844,balance
2845,balance
2846,surplus
2847,balance
2848,balance
2849,surplus
2850,balance
2851,balance
2852,balance
2853,balance
2854,balance
2855,balance
2856,balance
2857,balance
2858,balance
2859,balance
2860,balance
2861,balance
2862,balance
2863,balance
2864,balance
2865,balance
2866,balance
2867,balance
2868,surplus
2869,balance
2870,surplus
2871,balance
2872,balance
2873,surplus
2874,balance
2875,balance
2876,surplus
2877,balance
2878,balance
2879,balance
2885,balance
2886,balance
2887,surplus
2888,balance
2889,balance
2890,balance
2891,balance
2892,balance
2893,balance
2894,surplus
2895,balance
2896,balance
2897,balance
2898,balance
2899,surplus
2900,balance
2901,surplus
2902,balance
2903,balance
2904,balance
