Tid,Supply-demand relationship
2612,balance
2613,balance
2614,balance
2615,balance
2616,balance
2617,balance
2618,balance
2619,balance
2620,balance
2621,balance
2622,balance
2623,balance
2624,balance
2637,balance
2638,balance
2639,balance
2640,balance
2641,balance
2642,balance
2643,balance
2644,balance
2645,balance
2646,balance
2647,balance
2648,balance
2649,balance
2650,balance
2651,balance
2652,balance
2653,balance
2654,balance
2655,balance
2656,balance
2657,balance
2658,balance
2659,balance
2660,balance
2661,balance
2662,balance
2663,balance
2664,balance
2665,balance
2666,balance
2667,balance
2668,balance
2669,balance
2670,balance
2671,balance
2672,balance
2673,balance
2674,balance
2675,surplus
2676,balance
2677,balance
2678,deficit
2679,deficit
2680,balance
2681,balance
2682,balance
2697,deficit
2698,balance
2699,balance
2700,balance
2701,balance
2702,balance
2703,deficit
2704,deficit
2705,balance
2706,balance
2707,balance
2708,balance
2709,balance
2710,balance
2711,balance
2712,balance
2713,balance
2714,balance
2715,balance
2716,balance
2717,balance
2718,balance
2719,balance
2720,balance
2721,balance
2722,balance
2723,balance
2724,balance
2725,balance
2726,balance
2727,balance
2728,balance
2729,balance
2730,balance
2731,deficit
2732,deficit
2733,deficit
2734,deficit
2735,deficit
2736,balance
2737,balance
2738,balance
2739,balance
2740,balance
2741,balance
2742,balance
2743,balance
2744,balance
2745,balance
2746,balance
2747,balance
2748,balance
2749,balance
2763,balance
2764,balance
2765,balance
2766,balance
2767,balance
2768,balance
2769,balance
2770,balance
2771,balance
2772,balance
2773,balance
2774,balance
2775,balance
2776,balance
2777,balance
2778,balance
2779,balance
2780,balance
2781,balance
2782,balance
2783,balance
2784,balance
2785,balance
2786,balance
2787,balance
2788,balance
2789,balance
2790,balance
2791,balance
2792,balance
2793,balance
2794,balance
2795,balance
2796,balance
2797,balance
2798,balance
2799,balance
2800,balance
2801,balance
2802,deficit
2803,deficit
2804,deficit
2805,deficit
2806,balance
2807,balance
2821,deficit
2822,deficit
2823,deficit
2824,deficit
2825,balance
2826,deficit
2827,deficit
2828,deficit
2829,deficit
2830,balance
2831,balance
2832,balance
2833,balance
2834,balance
2835,balance
2836,balance
2837,balance
2838,balance
2839,balance
2840,balance
2841,balance
2842,balance
2843,balance
2844,balance
2845,balance
2846,balance
2847,balance
2848,balance
2849,balance
2850,balance
2851,balance
2852,balance
2853,balance
2854,balance
2855,deficit
2856,deficit
2857,deficit
2858,deficit
2859,deficit
2860,deficit
2861,balance
2862,balance
2863,balance
2864,balance
2865,balance
2866,balance
2867,balance
2868,balance
2869,balance
2870,balance
2871,balance
2872,balance
2873,balance
2888,balance
2895,balance
2896,balance
2897,balance
2898,balance
2899,balance
2900,balance
2901,balance
2902,balance
2903,balance
2904,balance
2905,balance
2906,balance
2907,balance
2908,balance
2909,balance
2910,balance
2911,balance
2912,balance
2913,balance
2914,balance
2915,balance
2916,balance
2917,balance
2918,balance
2919,balance
2920,balance
2921,balance
2922,balance
2923,balance
2924,balance
2925,deficit
2926,deficit
2927,deficit
2928,deficit
2929,deficit
2930,deficit
2931,deficit
2932,balance
2933,balance
2945,deficit
2946,deficit
2947,deficit
2948,deficit
2949,deficit
2950,deficit
2951,deficit
2952,deficit
2953,deficit
